"","road","unit","transect","point","year","date","species","time_int","distance","dist_cat","flyover","display","count","id"
"242","TELL","T4","T11",23,2021,"11-May-21","WIPT",0,143,NA,"N","",1,"TELL_T4_T11_23"
"243","TELL","T4","T11",23,2021,"11-May-21","LALO",0,NA,1,"N","",1,"TELL_T4_T11_23"
"244","TELL","T4","T11",23,2021,"11-May-21","LALO",1,NA,101,"N","",1,"TELL_T4_T11_23"
"245","TELL","T4","T11",23,2021,"11-May-21","LALO",1,NA,101,"N","",1,"TELL_T4_T11_23"
"246","TELL","T4","T11",23,2021,"11-May-21","LALO",1,NA,1,"N","",3,"TELL_T4_T11_23"
"247","TELL","T4","T11",23,2021,"11-May-21","WIPT",2,300,NA,"N","",1,"TELL_T4_T11_23"
"248","TELL","T4","T11",23,2021,"11-May-21","LALO",4,NA,1,"N","",2,"TELL_T4_T11_23"
"249","TELL","T4","T11",23,2021,"11-May-21","WESA",4,NA,1,"N","",2,"TELL_T4_T11_23"
"250","TELL","T4","T11",23,2021,"11-May-21","WESA",4,NA,101,"N","",1,"TELL_T4_T11_23"
"251","TELL","T4","T11",23,2021,"11-May-21","WIPT",5,300,NA,"N","",1,"TELL_T4_T11_23"
"252","TELL","T4","T11",23,2021,"11-May-21","WIPT",9,400,NA,"N","",1,"TELL_T4_T11_23"
"253","TELL","T4","T11",19,2021,"11-May-21","WHIM",0,225,NA,"N","",1,"TELL_T4_T11_19"
"254","TELL","T4","T11",19,2021,"11-May-21","WIPT",0,200,NA,"N","",1,"TELL_T4_T11_19"
"255","TELL","T4","T11",19,2021,"11-May-21","LALO",1,NA,101,"N","",1,"TELL_T4_T11_19"
"256","TELL","T4","T11",19,2021,"11-May-21","LALO",1,NA,101,"N","",1,"TELL_T4_T11_19"
"257","TELL","T4","T11",19,2021,"11-May-21","LALO",2,NA,1,"N","",1,"TELL_T4_T11_19"
"258","TELL","T4","T11",19,2021,"11-May-21","WHIM",4,300,NA,"N","",1,"TELL_T4_T11_19"
"259","TELL","T4","T11",19,2021,"11-May-21","WIPT",5,300,NA,"N","",1,"TELL_T4_T11_19"
"260","TELL","T4","T11",19,2021,"11-May-21","LALO",6,NA,101,"N","",1,"TELL_T4_T11_19"
"261","TELL","T4","T11",14,2021,"11-May-21","WESA",0,NA,101,"N","",3,"TELL_T4_T11_14"
"262","TELL","T4","T11",14,2021,"11-May-21","LALO",0,NA,1,"N","",1,"TELL_T4_T11_14"
"263","TELL","T4","T11",14,2021,"11-May-21","WIPT",0,110,NA,"N","",2,"TELL_T4_T11_14"
"264","TELL","T4","T11",14,2021,"11-May-21","LALO",2,NA,1,"N","",1,"TELL_T4_T11_14"
"265","TELL","T4","T11",14,2021,"11-May-21","SAVS",3,NA,101,"N","",1,"TELL_T4_T11_14"
"266","TELL","T4","T11",14,2021,"11-May-21","WHIM",3,300,NA,"N","",1,"TELL_T4_T11_14"
"267","TELL","T4","T11",14,2021,"11-May-21","WISN",3,400,NA,"N","",1,"TELL_T4_T11_14"
"268","TELL","T4","T11",14,2021,"11-May-21","WIPT",6,200,NA,"N","",1,"TELL_T4_T11_14"
"269","TELL","T4","T11",9,2021,"11-May-21","WIPT",0,101,101,"N","",1,"TELL_T4_T11_9"
"270","TELL","T4","T11",9,2021,"11-May-21","WIPT",1,125,NA,"N","",1,"TELL_T4_T11_9"
"271","TELL","T4","T11",9,2021,"11-May-21","WIPT",2,200,NA,"N","",1,"TELL_T4_T11_9"
"272","TELL","T4","T11",9,2021,"11-May-21","LALO",2,NA,101,"N","",1,"TELL_T4_T11_9"
"273","TELL","T4","T11",9,2021,"11-May-21","LALO",3,NA,101,"N","",1,"TELL_T4_T11_9"
"274","TELL","T4","T11",9,2021,"11-May-21","SONG",6,NA,1,"N","",1,"TELL_T4_T11_9"
"275","TELL","T4","T11",9,2021,"11-May-21","WIPT",6,149,NA,"N","",1,"TELL_T4_T11_9"
"276","TELL","T4","T11",9,2021,"11-May-21","LALO",9,NA,101,"N","",1,"TELL_T4_T11_9"
"277","TELL","T4","T11",4,2021,"11-May-21","WIPT",0,83,NA,"N","",1,"TELL_T4_T11_4"
"278","TELL","T4","T11",4,2021,"11-May-21","WISN",0,83,NA,"N","",3,"TELL_T4_T11_4"
"279","TELL","T4","T11",4,2021,"11-May-21","WESA",0,NA,1,"N","",3,"TELL_T4_T11_4"
"280","TELL","T4","T11",4,2021,"11-May-21","LTJA",1,223,NA,"N","",1,"TELL_T4_T11_4"
"281","TELL","T4","T11",4,2021,"11-May-21","LTJA",1,230,NA,"N","",1,"TELL_T4_T11_4"
"282","TELL","T4","T11",4,2021,"11-May-21","LALO",3,NA,101,"N","",1,"TELL_T4_T11_4"
"283","TELL","T4","T11",4,2021,"11-May-21","SAVS",3,NA,101,"N","",1,"TELL_T4_T11_4"
"284","TELL","T4","T11",4,2021,"11-May-21","SAVS",7,NA,1,"N","",1,"TELL_T4_T11_4"
"285","TELL","T4","T11",4,2021,"11-May-21","WIPT",8,350,NA,"N","",1,"TELL_T4_T11_4"
"286","TELL","T4","T11",4,2021,"11-May-21","LALO",8,NA,1,"N","",1,"TELL_T4_T11_4"
"287","TELL","T4","T11",4,2021,"11-May-21","WESA",9,NA,1,"N","",1,"TELL_T4_T11_4"
"288","TELL","T4","T11",10,2021,"11-May-21","WIPT",0,69,NA,"N","",1,"TELL_T4_T11_10"
"289","TELL","T4","T11",10,2021,"11-May-21","LALO",0,NA,1,"N","",3,"TELL_T4_T11_10"
"290","TELL","T4","T11",10,2021,"11-May-21","SAVS",1,NA,1,"N","",1,"TELL_T4_T11_10"
"291","TELL","T4","T11",10,2021,"11-May-21","SAVS",1,NA,101,"N","",1,"TELL_T4_T11_10"
"292","TELL","T4","T11",10,2021,"11-May-21","LTJA",2,200,NA,"N","",1,"TELL_T4_T11_10"
"293","TELL","T4","T11",10,2021,"11-May-21","WESA",3,NA,1,"N","",1,"TELL_T4_T11_10"
"294","TELL","T4","T11",10,2021,"11-May-21","WIPT",8,150,NA,"N","",1,"TELL_T4_T11_10"
"295","KOUG","K4","T28",15,2021,"12-May-21","SAVS",0,NA,1,"N","",1,"KOUG_K4_T28_15"
"296","KOUG","K4","T28",15,2021,"12-May-21","GCSP",0,NA,1,"N","",2,"KOUG_K4_T28_15"
"297","KOUG","K4","T28",15,2021,"12-May-21","SAVS",0,NA,101,"N","",1,"KOUG_K4_T28_15"
"298","KOUG","K4","T28",15,2021,"12-May-21","GCSP",0,NA,101,"N","",1,"KOUG_K4_T28_15"
"299","KOUG","K4","T28",15,2021,"12-May-21","FOSP",0,NA,1,"N","",2,"KOUG_K4_T28_15"
"300","KOUG","K4","T28",15,2021,"12-May-21","SAVS",1,NA,101,"N","",1,"KOUG_K4_T28_15"
"301","KOUG","K4","T28",15,2021,"12-May-21","FOSP",1,NA,101,"N","",2,"KOUG_K4_T28_15"
"302","KOUG","K4","T28",15,2021,"12-May-21","GCSP",2,NA,101,"N","",1,"KOUG_K4_T28_15"
"303","KOUG","K4","T28",15,2021,"12-May-21","ROPT",3,250,NA,"N","",1,"KOUG_K4_T28_15"
"304","KOUG","K4","T28",15,2021,"12-May-21","FOSP",7,NA,101,"N","",1,"KOUG_K4_T28_15"
"305","KOUG","K4","T28",14,2021,"12-May-21","FOSP",0,NA,1,"N","",1,"KOUG_K4_T28_14"
"306","KOUG","K4","T28",14,2021,"12-May-21","VATH",0,NA,101,"N","",3,"KOUG_K4_T28_14"
"307","KOUG","K4","T28",14,2021,"12-May-21","VATH",0,NA,1,"N","",1,"KOUG_K4_T28_14"
"308","KOUG","K4","T28",14,2021,"12-May-21","AMRO",0,NA,1,"N","",1,"KOUG_K4_T28_14"
"309","KOUG","K4","T28",14,2021,"12-May-21","FOSP",0,NA,101,"N","",1,"KOUG_K4_T28_14"
"310","KOUG","K4","T28",14,2021,"12-May-21","AMRO",2,NA,1,"N","",1,"KOUG_K4_T28_14"
"311","KOUG","K4","T28",14,2021,"12-May-21","ROPT",3,400,NA,"N","",1,"KOUG_K4_T28_14"
"312","KOUG","K4","T28",14,2021,"12-May-21","ROPT",3,150,NA,"N","",1,"KOUG_K4_T28_14"
"313","KOUG","K4","T28",14,2021,"12-May-21","GCSP",4,NA,1,"N","",1,"KOUG_K4_T28_14"
"314","KOUG","K4","T28",18,2021,"12-May-21","HOLA",0,NA,1,"N","",1,"KOUG_K4_T28_18"
"315","KOUG","K4","T28",18,2021,"12-May-21","LALO",1,NA,1,"N","",1,"KOUG_K4_T28_18"
"316","KOUG","K4","T28",20,2021,"12-May-21","LTJA",0,110,NA,"N","",1,"KOUG_K4_T28_20"
"317","KOUG","K4","T28",20,2021,"12-May-21","LALO",1,NA,1,"N","",1,"KOUG_K4_T28_20"
"318","KOUG","K4","T28",20,2021,"12-May-21","LALO",7,NA,101,"N","",1,"KOUG_K4_T28_20"
"319","KOUG","K4","T28",21,2021,"12-May-21","ATSP",0,NA,1,"N","",1,"KOUG_K4_T28_21"
"320","KOUG","K4","T28",21,2021,"12-May-21","AMPI",1,NA,101,"N","",1,"KOUG_K4_T28_21"
"321","KOUG","K4","T28",21,2021,"12-May-21","SNBU",2,NA,1,"N","",2,"KOUG_K4_T28_21"
"322","KOUG","K4","T28",21,2021,"12-May-21","SNBU",3,NA,1,"N","",1,"KOUG_K4_T28_21"
"323","KOUG","K4","T28",21,2021,"12-May-21","AMPI",9,NA,1,"N","",1,"KOUG_K4_T28_21"
"324","KOUG","K4","T28",19,2021,"12-May-21","AMRO",0,101,NA,"N","",1,"KOUG_K4_T28_19"
"325","KOUG","K4","T28",19,2021,"12-May-21","GCSP",1,NA,1,"N","",2,"KOUG_K4_T28_19"
"326","KOUG","K4","T28",19,2021,"12-May-21","GCSP",2,NA,1,"N","",1,"KOUG_K4_T28_19"
"327","KOUG","K4","T28",19,2021,"12-May-21","FOSP",2,NA,101,"N","",1,"KOUG_K4_T28_19"
"328","KOUG","K4","T28",19,2021,"12-May-21","GCSP",4,NA,101,"N","",1,"KOUG_K4_T28_19"
"329","KOUG","K4","T28",19,2021,"12-May-21","AMRO",5,190,NA,"N","",1,"KOUG_K4_T28_19"
"330","KOUG","K4","T28",19,2021,"12-May-21","SONG",8,NA,101,"N","",1,"KOUG_K4_T28_19"
"331","KOUG","K4","T28",17,2021,"12-May-21","ROPT",0,43,NA,"N","",2,"KOUG_K4_T28_17"
"332","KOUG","K4","T28",17,2021,"12-May-21","GCSP",0,NA,101,"N","",1,"KOUG_K4_T28_17"
"333","KOUG","K4","T28",17,2021,"12-May-21","VATH",1,NA,101,"N","",1,"KOUG_K4_T28_17"
"334","KOUG","K4","T28",17,2021,"12-May-21","FOSP",1,NA,101,"N","",2,"KOUG_K4_T28_17"
"335","KOUG","K4","T28",17,2021,"12-May-21","GCSP",2,NA,101,"N","",1,"KOUG_K4_T28_17"
"336","KOUG","K4","T28",17,2021,"12-May-21","AMRO",3,71,NA,"N","",1,"KOUG_K4_T28_17"
"337","KOUG","K4","T28",17,2021,"12-May-21","AMRO",4,8,NA,"N","",1,"KOUG_K4_T28_17"
"338","KOUG","K4","T28",17,2021,"12-May-21","SQUIR",6,302,NA,"N","",1,"KOUG_K4_T28_17"
"339","KOUG","K4","T28",17,2021,"12-May-21","AMRO",9,42,NA,"N","",1,"KOUG_K4_T28_17"
"340","KOUG","K4","T28",13,2021,"12-May-21","GCSP",4,NA,101,"N","",1,"KOUG_K4_T28_13"
"341","KOUG","K4","T28",13,2021,"12-May-21","SQUIR",9,200,NA,"N","",2,"KOUG_K4_T28_13"
"342","TELL","T4","T14",25,2021,"13-May-21","LALO",0,NA,1,"N","",1,"TELL_T4_T14_25"
"343","TELL","T4","T14",25,2021,"13-May-21","WIPT",0,100,NA,"N","",1,"TELL_T4_T14_25"
"344","TELL","T4","T14",25,2021,"13-May-21","WIPT",0,90,NA,"N","",1,"TELL_T4_T14_25"
"345","TELL","T4","T14",25,2021,"13-May-21","WIPT",0,78,NA,"N","",1,"TELL_T4_T14_25"
"346","TELL","T4","T14",25,2021,"13-May-21","GCSP",0,NA,101,"N","",1,"TELL_T4_T14_25"
"347","TELL","T4","T14",25,2021,"13-May-21","WISN",1,175,NA,"N","",1,"TELL_T4_T14_25"
"348","TELL","T4","T14",25,2021,"13-May-21","SAVS",1,NA,1,"N","",1,"TELL_T4_T14_25"
"349","TELL","T4","T14",25,2021,"13-May-21","WHIM",1,300,NA,"N","",1,"TELL_T4_T14_25"
"350","TELL","T4","T14",25,2021,"13-May-21","LALO",2,NA,1,"N","",1,"TELL_T4_T14_25"
"351","TELL","T4","T14",25,2021,"13-May-21","LALO",4,NA,101,"N","",2,"TELL_T4_T14_25"
"352","TELL","T4","T14",25,2021,"13-May-21","FOSP",4,NA,101,"N","",1,"TELL_T4_T14_25"
"353","TELL","T4","T14",25,2021,"13-May-21","GCSP",6,NA,101,"N","",1,"TELL_T4_T14_25"
"354","TELL","T4","T14",25,2021,"13-May-21","WIPT",6,300,NA,"N","",1,"TELL_T4_T14_25"
"355","TELL","T4","T14",25,2021,"13-May-21","WIPT",7,200,NA,"N","",1,"TELL_T4_T14_25"
"356","TELL","T4","T14",30,2021,"13-May-21","GCSP",0,NA,101,"N","",1,"TELL_T4_T14_30"
"357","TELL","T4","T14",30,2021,"13-May-21","FOSP",0,NA,101,"N","",1,"TELL_T4_T14_30"
"358","TELL","T4","T14",30,2021,"13-May-21","WIPT",0,250,NA,"N","",1,"TELL_T4_T14_30"
"359","TELL","T4","T14",30,2021,"13-May-21","GCSP",0,NA,101,"N","",1,"TELL_T4_T14_30"
"360","TELL","T4","T14",30,2021,"13-May-21","LALO",1,NA,1,"N","",1,"TELL_T4_T14_30"
"361","TELL","T4","T14",30,2021,"13-May-21","LALO",2,NA,101,"N","",1,"TELL_T4_T14_30"
"362","TELL","T4","T14",30,2021,"13-May-21","WIPT",3,250,NA,"N","",1,"TELL_T4_T14_30"
"363","TELL","T4","T14",30,2021,"13-May-21","WISN",6,200,NA,"N","",1,"TELL_T4_T14_30"
"364","TELL","T4","T14",30,2021,"13-May-21","WESA",7,NA,101,"N","",1,"TELL_T4_T14_30"
"365","TELL","T4","T14",30,2021,"13-May-21","WHIM",9,136,NA,"N","",1,"TELL_T4_T14_30"
"366","TELL","T4","T14",30,2021,"13-May-21","LALO",9,NA,1,"N","",1,"TELL_T4_T14_30"
"367","TELL","T4","T14",30,2021,"13-May-21","WIPT",9,200,NA,"N","",1,"TELL_T4_T14_30"
"368","TELL","T4","T14",29,2021,"13-May-21","GCSP",0,NA,1,"N","",1,"TELL_T4_T14_29"
"369","TELL","T4","T14",29,2021,"13-May-21","GCSP",0,NA,1,"N","",1,"TELL_T4_T14_29"
"370","TELL","T4","T14",29,2021,"13-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T14_29"
"371","TELL","T4","T14",29,2021,"13-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T14_29"
"372","TELL","T4","T14",29,2021,"13-May-21","ATSP",0,NA,1,"N","",1,"TELL_T4_T14_29"
"373","TELL","T4","T14",29,2021,"13-May-21","WISN",0,200,NA,"N","",1,"TELL_T4_T14_29"
"374","TELL","T4","T14",29,2021,"13-May-21","WIPT",1,150,NA,"N","",1,"TELL_T4_T14_29"
"375","TELL","T4","T14",29,2021,"13-May-21","SAVS",1,NA,1,"N","",1,"TELL_T4_T14_29"
"376","TELL","T4","T14",29,2021,"13-May-21","WHIM",1,350,NA,"N","",1,"TELL_T4_T14_29"
"377","TELL","T4","T14",29,2021,"13-May-21","AMRO",2,180,NA,"N","",1,"TELL_T4_T14_29"
"378","TELL","T4","T14",29,2021,"13-May-21","FOSP",3,NA,101,"N","",1,"TELL_T4_T14_29"
"379","TELL","T4","T14",29,2021,"13-May-21","GCSP",4,NA,101,"N","",1,"TELL_T4_T14_29"
"380","TELL","T4","T14",29,2021,"13-May-21","AMRO",4,17,NA,"N","",1,"TELL_T4_T14_29"
"381","TELL","T4","T14",29,2021,"13-May-21","GCSP",6,NA,1,"N","",1,"TELL_T4_T14_29"
"382","TELL","T4","T14",29,2021,"13-May-21","WIPT",7,122,NA,"N","",1,"TELL_T4_T14_29"
"383","TELL","T4","T14",29,2021,"13-May-21","WIPT",8,80,NA,"N","",1,"TELL_T4_T14_29"
"384","TELL","T4","T14",23,2021,"13-May-21","WIPT",0,118,NA,"N","",1,"TELL_T4_T14_23"
"385","TELL","T4","T14",23,2021,"13-May-21","AMRO",0,91,NA,"N","",1,"TELL_T4_T14_23"
"386","TELL","T4","T14",23,2021,"13-May-21","SAVS",0,NA,1,"N","",1,"TELL_T4_T14_23"
"387","TELL","T4","T14",23,2021,"13-May-21","GCSP",0,NA,1,"N","",1,"TELL_T4_T14_23"
"388","TELL","T4","T14",23,2021,"13-May-21","FOSP",0,NA,101,"N","",1,"TELL_T4_T14_23"
"389","TELL","T4","T14",23,2021,"13-May-21","GCSP",1,NA,1,"N","",1,"TELL_T4_T14_23"
"390","TELL","T4","T14",23,2021,"13-May-21","FOSP",1,NA,101,"N","",1,"TELL_T4_T14_23"
"391","TELL","T4","T14",23,2021,"13-May-21","FOSP",1,NA,1,"N","",1,"TELL_T4_T14_23"
"392","TELL","T4","T14",23,2021,"13-May-21","WIPT",1,137,NA,"N","",1,"TELL_T4_T14_23"
"393","TELL","T4","T14",23,2021,"13-May-21","WCSP",4,NA,101,"N","",1,"TELL_T4_T14_23"
"394","TELL","T4","T14",23,2021,"13-May-21","ATSP",4,NA,101,"N","",1,"TELL_T4_T14_23"
"395","TELL","T4","T14",23,2021,"13-May-21","AMRO",5,220,NA,"N","",1,"TELL_T4_T14_23"
"396","TELL","T4","T14",23,2021,"13-May-21","AMRO",7,10,NA,"N","",1,"TELL_T4_T14_23"
"397","TELL","T4","T14",23,2021,"13-May-21","WIPT",9,125,NA,"N","",1,"TELL_T4_T14_23"
"398","TELL","T4","T14",18,2021,"13-May-21","FOSP",0,NA,1,"N","",3,"TELL_T4_T14_18"
"399","TELL","T4","T14",18,2021,"13-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T14_18"
"400","TELL","T4","T14",18,2021,"13-May-21","ATSP",0,NA,1,"N","",1,"TELL_T4_T14_18"
"401","TELL","T4","T14",18,2021,"13-May-21","SAVS",1,NA,1,"N","",1,"TELL_T4_T14_18"
"402","TELL","T4","T14",18,2021,"13-May-21","WIPT",1,250,NA,"N","",1,"TELL_T4_T14_18"
"403","TELL","T4","T14",18,2021,"13-May-21","GCSP",1,NA,1,"N","",1,"TELL_T4_T14_18"
"404","TELL","T4","T14",18,2021,"13-May-21","WIPT",3,261,NA,"N","",2,"TELL_T4_T14_18"
"405","TELL","T4","T14",18,2021,"13-May-21","WIPT",4,250,NA,"N","",1,"TELL_T4_T14_18"
"406","TELL","T4","T14",18,2021,"13-May-21","ATSP",4,NA,1,"N","",1,"TELL_T4_T14_18"
"407","TELL","T4","T14",18,2021,"13-May-21","GCSP",5,NA,1,"N","",1,"TELL_T4_T14_18"
"408","TELL","T4","T14",18,2021,"13-May-21","AMRO",5,225,NA,"N","",1,"TELL_T4_T14_18"
"409","TELL","T4","T14",18,2021,"13-May-21","WIPT",7,250,NA,"N","",2,"TELL_T4_T14_18"
"410","TELL","T4","T14",18,2021,"13-May-21","WIPT",9,120,NA,"N","",1,"TELL_T4_T14_18"
"411","TELL","T4","T14",18,2021,"13-May-21","WIPT",9,137,NA,"N","",1,"TELL_T4_T14_18"
"412","TELL","T4","T14",19,2021,"13-May-21","WIPT",0,144,NA,"N","",1,"TELL_T4_T14_19"
"413","TELL","T4","T14",19,2021,"13-May-21","GCSP",0,NA,1,"N","",1,"TELL_T4_T14_19"
"414","TELL","T4","T14",19,2021,"13-May-21","WCSP",0,NA,1,"N","",1,"TELL_T4_T14_19"
"415","TELL","T4","T14",19,2021,"13-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T14_19"
"416","TELL","T4","T14",19,2021,"13-May-21","WIWA",0,NA,1,"N","",1,"TELL_T4_T14_19"
"417","TELL","T4","T14",19,2021,"13-May-21","WHIM",1,100,NA,"N","",1,"TELL_T4_T14_19"
"418","TELL","T4","T14",19,2021,"13-May-21","FOSP",2,NA,101,"N","",1,"TELL_T4_T14_19"
"419","TELL","T4","T14",19,2021,"13-May-21","AMRO",2,104,NA,"N","",1,"TELL_T4_T14_19"
"420","TELL","T4","T14",19,2021,"13-May-21","FOSP",3,NA,1,"N","",1,"TELL_T4_T14_19"
"421","TELL","T4","T14",19,2021,"13-May-21","ATSP",4,NA,1,"N","",1,"TELL_T4_T14_19"
"422","TELL","T4","T14",19,2021,"13-May-21","SAVS",4,NA,1,"N","",1,"TELL_T4_T14_19"
"423","TELL","T4","T14",19,2021,"13-May-21","WIPT",4,216,NA,"N","",2,"TELL_T4_T14_19"
"424","TELL","T4","T14",19,2021,"13-May-21","WIPT",5,60,NA,"N","",1,"TELL_T4_T14_19"
"425","TELL","T4","T14",19,2021,"13-May-21","ATSP",6,NA,1,"N","",1,"TELL_T4_T14_19"
"426","TELL","T4","T14",19,2021,"13-May-21","AMRO",8,59,NA,"N","",1,"TELL_T4_T14_19"
"427","TELL","T4","T14",19,2021,"13-May-21","GCSP",9,NA,1,"N","",1,"TELL_T4_T14_19"
"428","TELL","T4","T14",2,2021,"13-May-21","AMRO",1,150,NA,"N","",1,"TELL_T4_T14_2"
"429","TELL","T4","T14",2,2021,"13-May-21","AMGP",5,68,NA,"N","",1,"TELL_T4_T14_2"
"430","TELL","T4","T14",2,2021,"13-May-21","LALO",8,NA,1,"N","",1,"TELL_T4_T14_2"
"431","TELL","T4","T14",2,2021,"13-May-21","AMPI",9,NA,1,"N","",1,"TELL_T4_T14_2"
"432","TELL","T4","T14",2,2021,"13-May-21","FOSP",9,NA,1,"N","",1,"TELL_T4_T14_2"
"433","TELL","T4","T14",5,2021,"13-May-21","HOLA",1,NA,101,"N","",1,"TELL_T4_T14_5"
"434","TELL","T4","T14",5,2021,"13-May-21","WHIM",2,300,NA,"N","",1,"TELL_T4_T14_5"
"435","TELL","T4","T14",5,2021,"13-May-21","LALO",7,NA,101,"N","",1,"TELL_T4_T14_5"
"436","TELL","T4","T14",7,2021,"13-May-21","AMPI",0,NA,101,"N","",1,"TELL_T4_T14_7"
"437","TELL","T4","T14",7,2021,"13-May-21","FOSP",0,NA,101,"N","",1,"TELL_T4_T14_7"
"438","TELL","T4","T14",7,2021,"13-May-21","ATSP",0,NA,101,"N","",1,"TELL_T4_T14_7"
"439","TELL","T4","T14",7,2021,"13-May-21","FOSP",0,NA,101,"N","",1,"TELL_T4_T14_7"
"440","TELL","T4","T14",7,2021,"13-May-21","AMRO",1,200,NA,"N","",1,"TELL_T4_T14_7"
"441","TELL","T4","T14",7,2021,"13-May-21","ATSP",2,NA,101,"N","",1,"TELL_T4_T14_7"
"442","TELL","T4","T14",7,2021,"13-May-21","SQUIR",4,101,NA,"N","",1,"TELL_T4_T14_7"
"443","TELL","T4","T14",7,2021,"13-May-21","GCSP",6,NA,101,"N","",1,"TELL_T4_T14_7"
"444","TELL","T4","T14",7,2021,"13-May-21","FOSP",7,NA,1,"N","",1,"TELL_T4_T14_7"
"445","TELL","T4","T14",7,2021,"13-May-21","WIPT",8,305,NA,"N","",1,"TELL_T4_T14_7"
"446","TELL","T4","T14",8,2021,"13-May-21","FOSP",0,NA,101,"N","",1,"TELL_T4_T14_8"
"447","TELL","T4","T14",8,2021,"13-May-21","FOSP",0,NA,101,"N","",1,"TELL_T4_T14_8"
"448","TELL","T4","T14",8,2021,"13-May-21","ATSP",0,NA,101,"N","",1,"TELL_T4_T14_8"
"449","TELL","T4","T14",8,2021,"13-May-21","WHIM",0,200,NA,"N","",1,"TELL_T4_T14_8"
"450","TELL","T4","T14",8,2021,"13-May-21","ATSP",0,NA,1,"N","",1,"TELL_T4_T14_8"
"451","TELL","T4","T14",8,2021,"13-May-21","SAVS",0,NA,1,"N","",1,"TELL_T4_T14_8"
"452","TELL","T4","T14",8,2021,"13-May-21","WISN",2,125,NA,"N","",1,"TELL_T4_T14_8"
"453","TELL","T4","T14",8,2021,"13-May-21","AMRO",2,262,NA,"N","",1,"TELL_T4_T14_8"
"454","TELL","T4","T14",8,2021,"13-May-21","SONG",4,NA,1,"N","",1,"TELL_T4_T14_8"
"455","TELL","T4","T14",8,2021,"13-May-21","LALO",4,NA,1,"N","",1,"TELL_T4_T14_8"
"456","TELL","T4","T14",8,2021,"13-May-21","AMRO",4,101,NA,"N","",1,"TELL_T4_T14_8"
"457","TELL","T4","T14",8,2021,"13-May-21","GCSP",7,NA,1,"N","",1,"TELL_T4_T14_8"
"458","TELL","T4","T14",3,2021,"13-May-21","SAVS",0,NA,1,"N","",1,"TELL_T4_T14_3"
"459","TELL","T4","T14",3,2021,"13-May-21","SAVS",0,NA,1,"N","",1,"TELL_T4_T14_3"
"460","TELL","T4","T14",3,2021,"13-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T14_3"
"461","TELL","T4","T14",3,2021,"13-May-21","FOSP",0,NA,1,"N","",1,"TELL_T4_T14_3"
"462","TELL","T4","T14",3,2021,"13-May-21","GCSP",0,NA,1,"N","",1,"TELL_T4_T14_3"
"463","TELL","T4","T14",3,2021,"13-May-21","ATSP",0,NA,101,"N","",1,"TELL_T4_T14_3"
"464","TELL","T4","T14",3,2021,"13-May-21","ATSP",0,NA,101,"N","",1,"TELL_T4_T14_3"
"465","TELL","T4","T14",3,2021,"13-May-21","WIPT",5,250,NA,"N","",1,"TELL_T4_T14_3"
"466","TELL","T4","T14",3,2021,"13-May-21","WISN",5,150,NA,"N","",1,"TELL_T4_T14_3"
"467","TELL","T4","T14",3,2021,"13-May-21","WIPT",9,160,NA,"N","",1,"TELL_T4_T14_3"
"468","KOUG","K3","T17",1,2021,"14-May-21","GCSP",0,NA,101,"N","",1,"KOUG_K3_T17_1"
"469","KOUG","K3","T17",1,2021,"14-May-21","FOSP",0,NA,1,"N","",1,"KOUG_K3_T17_1"
"470","KOUG","K3","T17",1,2021,"14-May-21","FOSP",0,NA,101,"N","",1,"KOUG_K3_T17_1"
"471","KOUG","K3","T17",1,2021,"14-May-21","GCSP",1,NA,1,"N","",1,"KOUG_K3_T17_1"
"472","KOUG","K3","T17",1,2021,"14-May-21","AMRO",1,60,NA,"N","",1,"KOUG_K3_T17_1"
"473","KOUG","K3","T17",1,2021,"14-May-21","WCSP",2,NA,101,"N","",1,"KOUG_K3_T17_1"
"474","KOUG","K3","T17",1,2021,"14-May-21","ATSP",6,NA,101,"N","",1,"KOUG_K3_T17_1"
"475","KOUG","K3","T17",1,2021,"14-May-21","WISN",6,350,NA,"N","",1,"KOUG_K3_T17_1"
"476","KOUG","K3","T17",1,2021,"14-May-21","WIPT",7,300,NA,"N","",1,"KOUG_K3_T17_1"
"477","KOUG","K3","T17",1,2021,"14-May-21","WCSP",8,NA,101,"N","",1,"KOUG_K3_T17_1"
"478","KOUG","K3","T17",1,2021,"14-May-21","GCSP",9,NA,101,"N","",1,"KOUG_K3_T17_1"
"479","KOUG","K3","T17",2,2021,"14-May-21","WCSP",0,NA,101,"N","",1,"KOUG_K3_T17_2"
"480","KOUG","K3","T17",2,2021,"14-May-21","FOSP",0,NA,101,"N","",1,"KOUG_K3_T17_2"
"481","KOUG","K3","T17",2,2021,"14-May-21","GCSP",0,NA,101,"N","",2,"KOUG_K3_T17_2"
"482","KOUG","K3","T17",2,2021,"14-May-21","ATSP",1,NA,101,"N","",1,"KOUG_K3_T17_2"
"483","KOUG","K3","T17",2,2021,"14-May-21","GCSP",1,NA,101,"N","",1,"KOUG_K3_T17_2"
"484","KOUG","K3","T17",2,2021,"14-May-21","WIPT",2,375,NA,"N","",1,"KOUG_K3_T17_2"
