"","ROAD_ID","UNIT_ID","TRANSECT_ID","POINT_ID","SURVEY_YEAR","SURVEY_DATE","SPECIES_ALPHA_CODE","TIME_INTERVAL","SIGHTING_ANGLE","EXACT_DISTANCE","DISTANCE_CATEGORY","FLYOVER","DISPLAY.USING.AREA","SEX","DETECTION_TYPE","GROUP_SIZE","NOTES"
"252","KOUG","K4","T17",11,2021,"10-May-21","ATSP",3,NA,NA,201,"N","","U","A",1,""
"253","KOUG","K4","T17",11,2021,"10-May-21","ATSP",3,NA,NA,101,"N","","U","A",1,""
"254","KOUG","K4","T17",11,2021,"10-May-21","ATSP",4,NA,NA,1,"N","","U","A",1,""
"255","KOUG","K4","T17",11,2021,"10-May-21","FOSP",4,NA,NA,101,"N","","U","A",1,""
"256","KOUG","K4","T17",11,2021,"10-May-21","LALO",5,NA,NA,NA,"Y","","U","A",1,""
"257","KOUG","K4","T17",8,2021,"10-May-21","AMPI",2,NA,NA,NA,"Y","","U","AV",2,""
"258","KOUG","K4","T17",8,2021,"10-May-21","ATSP",2,NA,NA,1,"N","","U","AV",2,""
"259","KOUG","K4","T17",8,2021,"10-May-21","CORE",4,NA,NA,NA,"Y","","U","A",1,""
"260","KOUG","K4","T17",8,2021,"10-May-21","WIPT",7,16,250,NA,"N","","M","A",1,""
"261","KOUG","K4","T17",6,2021,"10-May-21","AMPI",1,NA,NA,NA,"Y","","U","A",1,""
"262","KOUG","K4","T17",6,2021,"10-May-21","AMPI",3,NA,NA,NA,"Y","","U","VA",1,""
"263","KOUG","K4","T17",6,2021,"10-May-21","GCSP",3,NA,NA,101,"N","","U","A",1,""
"264","KOUG","K4","T17",6,2021,"10-May-21","LALO",9,NA,NA,101,"N","","U","A",1,""
"265","KOUG","K4","T17",4,2021,"10-May-21","LALO",0,NA,NA,NA,"Y","","U","A",1,""
"266","KOUG","K4","T17",4,2021,"10-May-21","AMPI",0,NA,NA,NA,"Y","","U","AV",1,""
"267","KOUG","K4","T17",4,2021,"10-May-21","GCSP",0,NA,NA,201,"N","","U","A",1,""
"268","KOUG","K4","T17",4,2021,"10-May-21","CORE",2,NA,NA,NA,"Y","","U","A",1,""
"269","KOUG","K4","T17",4,2021,"10-May-21","ROPT",3,138,450,NA,"N","","M","A",1,""
"270","KOUG","K4","T17",4,2021,"10-May-21","AMPI",6,NA,NA,NA,"Y","","U","A",1,""
"271","KOUG","K4","T17",4,2021,"10-May-21","ROPT",6,218,450,NA,"N","","M","A",1,"UP HIGH TO WEST"
"272","KOUG","K4","T17",4,2021,"10-May-21","SURF",8,54,601,NA,"N","","U","A",1,"HIGH ON EAST HILLSIDE"
"273","KOUG","K4","T17",5,2021,"10-May-21","WISN",0,NA,NA,NA,"Y","","U","A",1,""
"274","KOUG","K4","T17",5,2021,"10-May-21","AMPI",1,NA,NA,101,"N","","U","AV",1,""
"275","KOUG","K4","T17",5,2021,"10-May-21","AMPI",2,NA,NA,NA,"Y","","U","A",1,""
"276","KOUG","K4","T17",5,2021,"10-May-21","GCSP",3,NA,NA,101,"N","","U","AV",1,""
"277","KOUG","K4","T17",5,2021,"10-May-21","ROPT",4,86,220,NA,"N","","M","A",1,""
"278","KOUG","K4","T17",5,2021,"10-May-21","ATSP",7,NA,NA,1,"N","","U","AV",1,""
"279","KOUG","K4","T17",5,2021,"10-May-21","CORE",7,NA,NA,NA,"Y","","U","A",1,""
"280","KOUG","K4","T17",10,2021,"10-May-21","ATSP",0,NA,NA,101,"N","","U","A",1,""
"281","KOUG","K4","T17",10,2021,"10-May-21","WISN",0,NA,NA,NA,"Y","","U","A",1,""
"282","KOUG","K4","T17",10,2021,"10-May-21","WIPT",0,268,350,NA,"N","","M","AV",1,""
"283","KOUG","K4","T17",10,2021,"10-May-21","ATSP",1,NA,NA,1,"N","","U","A",1,""
"284","KOUG","K4","T17",10,2021,"10-May-21","ATSP",2,NA,NA,201,"N","","U","A",1,""
"285","KOUG","K4","T17",10,2021,"10-May-21","WIPT",2,60,400,NA,"N","","M","AV",2,""
"286","KOUG","K4","T17",10,2021,"10-May-21","WISN",4,NA,NA,NA,"YY","","U","A",1,""
"287","KOUG","K4","T17",10,2021,"10-May-21","FOSP",4,NA,NA,201,"N","","U","A",1,""
"288","KOUG","K4","T17",10,2021,"10-May-21","WIPT",5,324,250,NA,"N","","M","A",1,""
"289","KOUG","K4","T17",10,2021,"10-May-21","GULL",9,NA,NA,NA,"Y","","U","A",2,""
"290","KOUG","K4","T17",13,2021,"10-May-21","WIPT",0,0,500,NA,"N","","M","A",1,""
"291","KOUG","K4","T17",13,2021,"10-May-21","WIPT",1,56,300,NA,"N","","M","AV",1,""
"292","KOUG","K4","T17",13,2021,"10-May-21","ATSP",3,NA,NA,101,"N","","U","A",1,""
"293","KOUG","K4","T17",13,2021,"10-May-21","LALO",3,NA,NA,NA,"Y","","U","A",1,""
"294","KOUG","K4","T17",13,2021,"10-May-21","SQUIR",4,168,375,NA,"N","","U","V",1,""
"295","KOUG","K4","T17",13,2021,"10-May-21","WIPT",4,216,250,NA,"N","","M","A",1,""
"296","KOUG","K4","T17",13,2021,"10-May-21","CORE",8,NA,NA,NA,"Y","","U","AV",1,""
"297","KOUG","K4","T17",13,2021,"10-May-21","ATSP",9,NA,NA,101,"N","","U","A",1,""
"298","KOUG","K4","T17",17,2021,"10-May-21","ATSP",0,NA,NA,1,"N","","U","AV",1,""
"299","KOUG","K4","T17",17,2021,"10-May-21","WIPT",0,294,92,NA,"N","","M","AV",1,""
"300","KOUG","K4","T17",17,2021,"10-May-21","WISN",0,6,400,NA,"N","","U","AV",1,""
"301","KOUG","K4","T17",17,2021,"10-May-21","CORE",0,NA,NA,NA,"Y","","U","A",2,""
"302","KOUG","K4","T17",17,2021,"10-May-21","WISN",1,NA,NA,NA,"Y","","U","A",1,""
"303","KOUG","K4","T17",17,2021,"10-May-21","ATSP",3,NA,NA,101,"N","","U","A",1,""
"304","KOUG","K4","T17",17,2021,"10-May-21","FOSP",4,NA,NA,101,"N","","U","A",1,""
"305","KOUG","K4","T17",17,2021,"10-May-21","GCSP",4,NA,NA,101,"N","","U","A",1,""
"306","KOUG","K4","T17",17,2021,"10-May-21","WIPT",5,4,160,NA,"N","","M","A",1,""
"307","KOUG","K4","T17",17,2021,"10-May-21","ATSP",6,NA,NA,201,"N","","U","A",1,""
"308","KOUG","K4","T17",17,2021,"10-May-21","ATSP",6,NA,NA,1,"N","","U","AV",1,""
"309","KOUG","K4","T17",17,2021,"10-May-21","ATSP",8,NA,NA,1,"N","","U","AV",3,""
"310","KOUG","K4","T17",17,2021,"10-May-21","FOSP",9,NA,NA,101,"N","","U","A",1,""
"311","KOUG","K4","T17",17,2021,"10-May-21","WISN",9,326,400,425,"N","","U","A",1,""
"312","TELL","T4","T11",16,2021,"11-May-21","LALO",0,NA,NA,NA,"Y","","U","AV",1,""
"313","TELL","T4","T11",16,2021,"11-May-21","LALO",0,NA,NA,201,"N","","U","A",1,""
"314","TELL","T4","T11",16,2021,"11-May-21","WIPT",0,146,300,NA,"N","","M","A",1,""
"315","TELL","T4","T11",16,2021,"11-May-21","WIPT",1,222,150,NA,"N","","M","A",1,""
"316","TELL","T4","T11",16,2021,"11-May-21","LALO",3,NA,NA,201,"N","","U","A",1,""
"317","TELL","T4","T11",16,2021,"11-May-21","WIPT",3,40,320,NA,"N","","M","AV",1,""
"318","TELL","T4","T11",16,2021,"11-May-21","WIPT",4,355,499,NA,"N","","M","A",1,""
"319","TELL","T4","T11",16,2021,"11-May-21","SAVS",7,NA,NA,1,"N","","U","AV",2,""
"320","TELL","T4","T11",16,2021,"11-May-21","SONG",7,NA,NA,NA,"Y","","U","V",2,""
"321","TELL","T4","T11",16,2021,"11-May-21","WIPT",7,127,499,NA,"N","","M","A",1,""
"322","TELL","T4","T11",16,2021,"11-May-21","WIPT",8,258,499,NA,"N","","M","A",1,""
"323","TELL","T4","T11",16,2021,"11-May-21","WESA",9,NA,NA,201,"N","","U","A",1,""
"324","TELL","T4","T11",21,2021,"11-May-21","WHIM",0,48,499,NA,"N","","U","A",1,""
"325","TELL","T4","T11",21,2021,"11-May-21","LALO",0,NA,NA,101,"N","","M","AV",1,""
"326","TELL","T4","T11",21,2021,"11-May-21","CANG",1,NA,NA,NA,"Y","","U","AV",1,""
"327","TELL","T4","T11",21,2021,"11-May-21","WESA",1,NA,NA,NA,"Y","","U","AV",2,""
"328","TELL","T4","T11",21,2021,"11-May-21","WIPT",2,326,375,NA,"N","","M","A",1,""
"329","TELL","T4","T11",21,2021,"11-May-21","WIPT",3,4,NA,NA,"N","","M","A",1,""
"330","TELL","T4","T11",21,2021,"11-May-21","SONG",4,NA,NA,NA,"Y","","U","V",2,""
"331","TELL","T4","T11",21,2021,"11-May-21","WISN",6,NA,NA,NA,"Y","","U","A",1,""
"332","TELL","T4","T11",21,2021,"11-May-21","LALO",6,NA,NA,201,"N","","U","A",1,""
"333","TELL","T4","T11",21,2021,"11-May-21","SACR",7,NA,NA,NA,"Y","","U","V",1,""
"334","TELL","T4","T11",21,2021,"11-May-21","SONG",7,NA,NA,NA,"Y","","U","V",1,""
"335","TELL","T4","T11",21,2021,"11-May-21","WESA",9,NA,NA,201,"N","","U","A",1,""
"336","TELL","T4","T11",21,2021,"11-May-21","LALO",9,NA,NA,101,"N","","M","A",1,""
"337","TELL","T4","T11",21,2021,"11-May-21","LALO",9,NA,NA,1,"N","","F","V",1,""
"338","TELL","T4","T11",25,2021,"11-May-21","WESA",0,NA,NA,1,"N","","U","AV",5,""
"339","TELL","T4","T11",25,2021,"11-May-21","CORE",0,NA,NA,NA,"Y","","U","AV",2,""
"340","TELL","T4","T11",25,2021,"11-May-21","SAVS",0,NA,NA,1,"N","","U","AV",1,""
"341","TELL","T4","T11",25,2021,"11-May-21","WIPT",0,315,170,NA,"N","","M","A",1,""
"342","TELL","T4","T11",25,2021,"11-May-21","WIPT",2,70,133,NA,"N","","M","AV",1,""
"343","TELL","T4","T11",25,2021,"11-May-21","LALO",2,NA,NA,1,"N","","U","AV",4,""
"344","TELL","T4","T11",25,2021,"11-May-21","GLGU",7,NA,NA,NA,"Y","","U","AV",8,""
"345","TELL","T4","T11",25,2021,"11-May-21","WIPT",9,25,200,NA,"N","","M","A",1,""
"346","TELL","T4","T11",30,2021,"11-May-21","SACR",0,NA,NA,NA,"Y","","U","A",1,""
"347","TELL","T4","T11",30,2021,"11-May-21","WIPT",0,200,400,NA,"N","","M","A",1,""
"348","TELL","T4","T11",30,2021,"11-May-21","WIPT",0,115,145,NA,"N","","M","A",1,""
"349","TELL","T4","T11",30,2021,"11-May-21","WIPT",1,52,123,NA,"N","","M","AV",1,""
"350","TELL","T4","T11",30,2021,"11-May-21","LALO",1,NA,NA,1,"N","","MMMU","AV",4,""
"351","TELL","T4","T11",30,2021,"11-May-21","SONG",3,NA,NA,NA,"Y","","U","V",2,""
"352","TELL","T4","T11",30,2021,"11-May-21","SHORE",3,NA,NA,NA,"Y","","U","V",1,""
"353","TELL","T4","T11",30,2021,"11-May-21","MEGU",3,NA,NA,NA,"Y","","U","AV",1,""
"354","TELL","T4","T11",30,2021,"11-May-21","WIPT",5,45,400,NA,"N","","M","A",1,""
"355","TELL","T4","T11",30,2021,"11-May-21","WESA",7,NA,NA,1,"N","","U","AV",2,""
"356","TELL","T4","T11",30,2021,"11-May-21","CANG",7,NA,NA,NA,"Y","","U","AV",1,""
"357","TELL","T4","T11",30,2021,"11-May-21","WIPT",9,249,212,NA,"N","","M","V",1,""
"358","TELL","T4","T11",30,2021,"11-May-21","WISN",9,NA,NA,NA,"Y","","U","A",1,""
"359","TELL","T4","T11",33,2021,"11-May-21","WIPT",0,30,211,NA,"N","","M","AV",1,""
"360","TELL","T4","T11",33,2021,"11-May-21","WHIM",0,360,116,NA,"N","","U","AV",1,""
"361","TELL","T4","T11",33,2021,"11-May-21","WISN",1,NA,NA,NA,"Y","","U","A",1,""
"362","TELL","T4","T11",33,2021,"11-May-21","WIPT",1,42,232,NA,"N","","M","AV",1,""
"363","TELL","T4","T11",33,2021,"11-May-21","WIPT",1,330,130,NA,"N","","M","A",1,""
"364","TELL","T4","T11",33,2021,"11-May-21","LALO",1,NA,NA,1,"N","","M","AV",2,""
"365","TELL","T4","T11",33,2021,"11-May-21","WHIM",1,189,220,NA,"N","","U","A",1,""
"366","TELL","T4","T11",33,2021,"11-May-21","SAVS",2,NA,NA,101,"N","","U","A",1,""
"367","TELL","T4","T11",33,2021,"11-May-21","GCSP",2,NA,NA,1,"N","","U","A",2,""
"368","TELL","T4","T11",33,2021,"11-May-21","FOSP",2,NA,NA,101,"N","","U","A",1,""
"369","TELL","T4","T11",33,2021,"11-May-21","ATSP",2,NA,NA,1,"N","","U","A",1,""
"370","TELL","T4","T11",33,2021,"11-May-21","WESA",3,NA,NA,NA,"Y","","U","AV",2,""
"371","TELL","T4","T11",33,2021,"11-May-21","WIPT",3,260,219,NA,"N","","M","AV",1,""
"372","TELL","T4","T11",33,2021,"11-May-21","FOSP",6,NA,NA,101,"N","","U","A",1,""
"373","TELL","T4","T11",33,2021,"11-May-21","SEOW",5,NA,NA,NA,"Y","","U","V",1,""
"374","TELL","T4","T11",33,2021,"11-May-21","CANG",5,NA,NA,NA,"Y","","U","AV",2,""
"375","TELL","T4","T11",33,2021,"11-May-21","WESA",6,NA,NA,NA,"Y","","U","AV",2,""
"376","TELL","T4","T11",33,2021,"11-May-21","LALO",8,NA,NA,101,"N","","U","A",2,""
"377","TELL","T4","T11",33,2021,"11-May-21","WIPT",8,32,220,NA,"N","","M","AV",1,""
"378","TELL","T4","T11",33,2021,"11-May-21","LALO",9,NA,NA,101,"N","","M","V",1,""
"379","TELL","T4","T11",32,2021,"11-May-21","WIPT",0,181,98,NA,"N","","F","V",1,""
"380","TELL","T4","T11",32,2021,"11-May-21","WIPT",0,168,253,NA,"N","","M","AV",1,""
"381","TELL","T4","T11",32,2021,"11-May-21","GCSP",1,NA,NA,1,"N","","U","A",1,""
"382","TELL","T4","T11",32,2021,"11-May-21","GCSP",1,NA,NA,1,"N","","U","A",1,""
"383","TELL","T4","T11",32,2021,"11-May-21","SAVS",2,NA,NA,1,"N","","U","A",1,""
"384","TELL","T4","T11",32,2021,"11-May-21","WIPT",2,97,155,NA,"N","","U","AV",1,""
"385","TELL","T4","T11",32,2021,"11-May-21","WISN",2,279,86,NA,"N","","U","AV",1,""
"386","TELL","T4","T11",32,2021,"11-May-21","FOSP",3,NA,NA,1,"N","","U","A",2,""
"387","TELL","T4","T11",32,2021,"11-May-21","WIPT",3,16,354,NA,"N","","M","V",1,""
"388","TELL","T4","T11",32,2021,"11-May-21","CORE",3,NA,NA,NA,"Y","","U","AV",3,""
"389","TELL","T4","T11",32,2021,"11-May-21","WIPT",4,329,220,NA,"N","","M","V",1,""
"390","TELL","T4","T11",32,2021,"11-May-21","GCSP",5,NA,NA,1,"N","","U","AV",1,""
"391","TELL","T4","T11",32,2021,"11-May-21","WIPT",6,294,130,NA,"N","","M","AV",1,""
"392","TELL","T4","T11",32,2021,"11-May-21","WCSP",6,NA,NA,1,"N","","U","A",1,""
"393","TELL","T4","T11",32,2021,"11-May-21","WIPT",7,119,250,NA,"N","","M","V",1,""
"394","TELL","T4","T11",32,2021,"11-May-21","SAVS",8,NA,NA,101,"N","","U","A",1,""
"395","TELL","T4","T11",32,2021,"11-May-21","WIPT",8,150,148,NA,"N","","M","AV",1,""
"396","TELL","T4","T11",32,2021,"11-May-21","WHIM",9,160,500,NA,"N","","U","A",1,""
"397","TELL","T4","T11",32,2021,"11-May-21","WIPT",9,160,500,NA,"N","","MF","V",2,""
"398","TELL","T4","T11",28,2021,"11-May-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"399","TELL","T4","T11",28,2021,"11-May-21","WESA",0,NA,NA,101,"N","","U","A",1,""
"400","TELL","T4","T11",28,2021,"11-May-21","SONG",0,NA,NA,NA,"Y","","U","V",1,""
"401","TELL","T4","T11",28,2021,"11-May-21","WIPT",0,208,127,NA,"N","","M","V",1,""
"402","TELL","T4","T11",28,2021,"11-May-21","SAVS",0,NA,NA,101,"N","","U","A",2,""
"403","TELL","T4","T11",28,2021,"11-May-21","WHIM",0,65,91,NA,"N","","U","A",1,""
"404","TELL","T4","T11",28,2021,"11-May-21","WIPT",1,5,211,NA,"N","","M","AV",1,""
"405","TELL","T4","T11",28,2021,"11-May-21","WISN",1,NA,NA,NA,"Y","","U","A",1,""
"406","TELL","T4","T11",28,2021,"11-May-21","WIPT",2,225,350,NA,"N","","M","AV",1,""
"407","TELL","T4","T11",28,2021,"11-May-21","WHIM",3,305,211,NA,"N","","M","AV",1,""
"408","TELL","T4","T11",28,2021,"11-May-21","WIPT",4,208,262,NA,"N","","M","AV",1,""
"409","TELL","T4","T11",28,2021,"11-May-21","WIPT",5,216,131,NA,"N","","F","V",1,""
"410","TELL","T4","T11",28,2021,"11-May-21","WESA",6,NA,NA,NA,"Y","","U","V",1,""
"411","TELL","T4","T11",28,2021,"11-May-21","WESA",6,NA,NA,101,"N","","U","V",1,""
"412","TELL","T4","T11",28,2021,"11-May-21","FOSP",7,NA,NA,201,"N","","U","A",1,""
"413","TELL","T4","T11",28,2021,"11-May-21","WESA",7,NA,NA,1,"N","","U","V",1,""
"414","TELL","T4","T11",28,2021,"11-May-21","LTJA",8,345,250,NA,"N","","U","V",1,""
"415","TELL","T4","T11",28,2021,"11-May-21","LALO",9,NA,NA,101,"N","","M","AV",1,""
"416","TELL","T4","T11",23,2021,"11-May-21","LALO",0,NA,NA,101,"N","","U","A",1,""
"417","TELL","T4","T11",23,2021,"11-May-21","WIPT",0,195,143,NA,"N","","M","V",1,""
"418","TELL","T4","T11",23,2021,"11-May-21","LALO",0,NA,NA,1,"N","","U","AV",1,""
"419","TELL","T4","T11",23,2021,"11-May-21","LALO",1,NA,NA,101,"N","","M","AV",1,""
"420","TELL","T4","T11",23,2021,"11-May-21","LALO",1,NA,NA,101,"N","","M","V",1,""
"421","TELL","T4","T11",23,2021,"11-May-21","LALO",1,NA,NA,1,"N","","M","AV",3,""
"422","TELL","T4","T11",23,2021,"11-May-21","WIPT",2,320,300,NA,"N","","M","A",1,""
"423","TELL","T4","T11",23,2021,"11-May-21","LALO",4,NA,NA,1,"N","","MF","AV",2,"CHASING THEN LANDED"
"424","TELL","T4","T11",23,2021,"11-May-21","WESA",4,NA,NA,1,"N","","U","AV",2,"CHASING THEN LANDED"
"425","TELL","T4","T11",23,2021,"11-May-21","WESA",4,NA,NA,101,"N","","U","AV",1,""
"426","TELL","T4","T11",23,2021,"11-May-21","WIPT",5,349,300,NA,"N","","M","A",1,""
"427","TELL","T4","T11",23,2021,"11-May-21","GLGU",6,NA,NA,NA,"Y","","U","V",1,"JUVENILE? VERY PALE ALL OVER, BUT A LARGE GULL"
"428","TELL","T4","T11",23,2021,"11-May-21","WHIM",3,303,499,NA,"N","","U","A",1,""
"429","TELL","T4","T11",23,2021,"11-May-21","WIPT",9,171,400,NA,"N","","M","AV",1,""
"430","TELL","T4","T11",19,2021,"11-May-21","WESA",0,NA,NA,NA,"Y","","U","V",1,""
"431","TELL","T4","T11",19,2021,"11-May-21","WHIM",0,111,225,NA,"N","","U","A",1,""
"432","TELL","T4","T11",19,2021,"11-May-21","WIPT",0,339,200,NA,"N","","M","A",1,""
"433","TELL","T4","T11",19,2021,"11-May-21","LALO",1,NA,NA,101,"N","","U","A",1,""
"434","TELL","T4","T11",19,2021,"11-May-21","LALO",1,NA,NA,101,"N","","U","A",1,""
"435","TELL","T4","T11",19,2021,"11-May-21","LALO",2,NA,NA,1,"N","","M","AV",1,""
"436","TELL","T4","T11",19,2021,"11-May-21","WISN",3,NA,NA,NA,"Y","","U","A",1,""
"437","TELL","T4","T11",19,2021,"11-May-21","WHIM",4,325,300,NA,"N","","U","A",1,""
"438","TELL","T4","T11",19,2021,"11-May-21","WIPT",5,267,300,NA,"N","","M","V",1,""
"439","TELL","T4","T11",19,2021,"11-May-21","LALO",6,NA,NA,101,"N","","M","V",1,""
"440","TELL","T4","T11",14,2021,"11-May-21","WESA",0,NA,NA,101,"N","","U","AV",3,"FLYING THEN LANDED"
"441","TELL","T4","T11",14,2021,"11-May-21","LALO",0,NA,NA,1,"N","","U","A",1,""
"442","TELL","T4","T11",14,2021,"11-May-21","GCSP",0,NA,NA,201,"N","","U","A",1,""
"443","TELL","T4","T11",14,2021,"11-May-21","WIPT",0,179,110,NA,"N","","M","AV",2,""
"444","TELL","T4","T11",14,2021,"11-May-21","LALO",2,NA,NA,1,"N","","M","AV",1,""
"445","TELL","T4","T11",14,2021,"11-May-21","SAVS",3,NA,NA,101,"N","","U","A",1,""
"446","TELL","T4","T11",14,2021,"11-May-21","WHIM",3,96,300,NA,"N","","U","A",1,""
"447","TELL","T4","T11",14,2021,"11-May-21","WISN",3,159,400,NA,"N","","U","A",1,""
"448","TELL","T4","T11",14,2021,"11-May-21","WIPT",6,203,200,NA,"N","","M","AV",1,""
"449","TELL","T4","T11",14,2021,"11-May-21","LALO",7,NA,NA,201,"N","","M","V",1,"DISPLAYING"
"450","TELL","T4","T11",9,2021,"11-May-21","WIPT",0,2,101,101,"N","","M","AV",1,""
"451","TELL","T4","T11",9,2021,"11-May-21","WISN",0,NA,NA,NA,"Y","","U","A",1,""
"452","TELL","T4","T11",9,2021,"11-May-21","WIPT",1,301,125,NA,"N","","M","A",1,""
"453","TELL","T4","T11",9,2021,"11-May-21","WIPT",2,211,200,NA,"N","","M","A",1,""
"454","TELL","T4","T11",9,2021,"11-May-21","LALO",2,NA,NA,NA,"Y","","M","AV",1,""
"455","TELL","T4","T11",9,2021,"11-May-21","LALO",2,NA,NA,101,"N","","U","A",1,""
"456","TELL","T4","T11",9,2021,"11-May-21","WESA",3,NA,NA,201,"N","","U","A",1,""
"457","TELL","T4","T11",9,2021,"11-May-21","LALO",3,NA,NA,101,"N","","M","V",1,""
"458","TELL","T4","T11",9,2021,"11-May-21","SONG",6,NA,NA,1,"N","","U","V",1,"POSSIBLY FEMALE LALO"
"459","TELL","T4","T11",9,2021,"11-May-21","WIPT",6,136,149,NA,"N","","M","AV",1,""
"460","TELL","T4","T11",9,2021,"11-May-21","LALO",9,NA,NA,101,"N","","U","V",1,""
"461","TELL","T4","T11",4,2021,"11-May-21","WIPT",0,276,83,NA,"N","","M","VA",1,""
"462","TELL","T4","T11",4,2021,"11-May-21","WISN",0,257,83,NA,"N","","U","VA",3,"NEXT TO WIPT AND DISPLAYING TOWARDS IT AGGRESSIVELY?"
"463","TELL","T4","T11",4,2021,"11-May-21","WESA",0,NA,NA,1,"N","","U","VA",3,""
"464","TELL","T4","T11",4,2021,"11-May-21","LTJA",1,310,223,NA,"N","","U","V",1,""
"465","TELL","T4","T11",4,2021,"11-May-21","LTJA",1,320,230,NA,"N","","U","V",1,""
"466","TELL","T4","T11",4,2021,"11-May-21","WISN",2,NA,NA,NA,"Y","","U","A",1,""
"467","TELL","T4","T11",4,2021,"11-May-21","LALO",3,NA,NA,101,"N","","M","AV",1,""
"468","TELL","T4","T11",4,2021,"11-May-21","SONG",3,NA,NA,201,"N","","U","V",1,""
"469","TELL","T4","T11",4,2021,"11-May-21","SAVS",3,NA,NA,101,"N","","U","A",1,""
"470","TELL","T4","T11",4,2021,"11-May-21","WIPT",4,152,600,NA,"N","","M","A",1,""
"471","TELL","T4","T11",4,2021,"11-May-21","CORA",5,NA,NA,NA,"Y","","U","A",1,""
"472","TELL","T4","T11",4,2021,"11-May-21","SAVS",7,NA,NA,1,"N","","U","AV",1,""
"473","TELL","T4","T11",4,2021,"11-May-21","WIPT",8,225,350,NA,"N","","M","V",1,""
"474","TELL","T4","T11",4,2021,"11-May-21","LALO",8,NA,NA,1,"N","","M","V",1,""
"475","TELL","T4","T11",4,2021,"11-May-21","WESA",9,NA,NA,1,"N","","U","V",1,""
"476","TELL","T4","T11",10,2021,"11-May-21","WIPT",0,238,69,NA,"N","","M","V",1,""
"477","TELL","T4","T11",10,2021,"11-May-21","LALO",0,NA,NA,1,"N","","MMF","AV",3,""
"478","TELL","T4","T11",10,2021,"11-May-21","SAVS",1,NA,NA,1,"N","","U","A",1,""
"479","TELL","T4","T11",10,2021,"11-May-21","SAVS",1,NA,NA,101,"N","","U","A",1,""
"480","TELL","T4","T11",10,2021,"11-May-21","LTJA",2,132,200,NA,"N","","U","V",1,""
"481","TELL","T4","T11",10,2021,"11-May-21","SACR",2,NA,NA,NA,"Y","","U","A",1,""
"482","TELL","T4","T11",10,2021,"11-May-21","WESA",3,NA,NA,1,"N","","U","A",1,""
"483","TELL","T4","T11",10,2021,"11-May-21","WISN",4,NA,NA,NA,"Y","","U","V",2,""
"484","TELL","T4","T11",10,2021,"11-May-21","WIPT",8,27,150,NA,"N","","M","A",1,""
"485","KOUG","K4","T28",15,2021,"12-May-21","SAVS",0,NA,NA,1,"N","","U","AV",1,""
"486","KOUG","K4","T28",15,2021,"12-May-21","GCSP",0,NA,NA,1,"N","","U","AV",2,""
"487","KOUG","K4","T28",15,2021,"12-May-21","SAVS",0,NA,NA,101,"N","","U","AV",1,""
"488","KOUG","K4","T28",15,2021,"12-May-21","GCSP",0,NA,NA,101,"N","","U","A",1,""
"489","KOUG","K4","T28",15,2021,"12-May-21","FOSP",0,NA,NA,1,"N","","U","AV",2,""
"490","KOUG","K4","T28",15,2021,"12-May-21","SAVS",1,NA,NA,101,"N","","U","A",1,""
"491","KOUG","K4","T28",15,2021,"12-May-21","FOSP",1,NA,NA,101,"N","","U","A",2,""
"492","KOUG","K4","T28",15,2021,"12-May-21","GCSP",2,NA,NA,101,"N","","U","A",1,""
"493","KOUG","K4","T28",15,2021,"12-May-21","ROPT",3,26,250,NA,"N","","M","A",1,""
"494","KOUG","K4","T28",15,2021,"12-May-21","ROPT",4,NA,NA,NA,"Y","","U","V",2,"FLEW OVER RIDGE"
"495","KOUG","K4","T28",15,2021,"12-May-21","CORE",6,NA,NA,NA,"Y","","U","A",1,""
"496","KOUG","K4","T28",15,2021,"12-May-21","WCSP",7,NA,NA,201,"N","","U","A",1,""
"497","KOUG","K4","T28",15,2021,"12-May-21","FOSP",7,NA,NA,101,"N","","U","A",1,""
"498","KOUG","K4","T28",14,2021,"12-May-21","FOSP",0,NA,NA,1,"N","","U","A",1,""
"499","KOUG","K4","T28",14,2021,"12-May-21","VATH",0,NA,NA,101,"N","","U","A",3,""
"500","KOUG","K4","T28",14,2021,"12-May-21","VATH",0,NA,NA,1,"N","","U","A",1,""
"501","KOUG","K4","T28",14,2021,"12-May-21","AMRO",0,NA,NA,1,"N","","U","AV",1,""
"502","KOUG","K4","T28",14,2021,"12-May-21","WISN",0,NA,NA,NA,"Y","","U","A",1,""
"503","KOUG","K4","T28",14,2021,"12-May-21","FOSP",0,NA,NA,101,"N","","U","A",1,""
"504","KOUG","K4","T28",14,2021,"12-May-21","FOSP",2,NA,NA,201,"N","","U","A",1,""
"505","KOUG","K4","T28",14,2021,"12-May-21","VATH",2,NA,NA,201,"N","","U","A",1,""
"506","KOUG","K4","T28",14,2021,"12-May-21","AMRO",2,NA,NA,1,"N","","U","A",1,""
"507","KOUG","K4","T28",14,2021,"12-May-21","AMRO",3,NA,NA,NA,"Y","","U","AV",1,""
"508","KOUG","K4","T28",14,2021,"12-May-21","ROPT",3,158,400,NA,"N","","M","A",1,""
"509","KOUG","K4","T28",14,2021,"12-May-21","ROPT",3,278,150,NA,"N","","M","A",1,""
"510","KOUG","K4","T28",14,2021,"12-May-21","GCSP",4,NA,NA,1,"N","","U","AV",1,""
"511","KOUG","K4","T28",14,2021,"12-May-21","CORE",7,NA,NA,NA,"Y","","U","AV",2,""
